PlayerID,Name,Age,Position,PreferredPosition,GoalsScored,Assists,MinutesPlayed,Tackles,Interceptions,PassAccuracy,DribblesCompleted,ShotsOnTarget,Height,Weight,OverallRating,PotentialRating,PhysicalStrength,Speed,TechnicalAbility
227,Player_227,34,Goalkeeper,Central Midfield,29,9,668,5,23,73.38,40,65,1.74,97,85,79,55.38,74.46,51.98
228,Player_228,31,Defender,Striker,21,18,2814,30,3,87.04,1,1,2.05,93,64,85,69.09,62.49,57.72
229,Player_229,19,Midfielder,Center Back,24,15,1735,88,47,80.34,26,24,1.8,89,82,92,96.22,72.23,62.31
230,Player_230,37,Midfielder,Center Back,0,2,1031,80,48,90.29,7,45,1.64,78,93,82,57.35,65.44,95.96
231,Player_231,18,Goalkeeper,Fullback,18,15,963,56,42,89.53,43,31,1.9,51,86,91,59.82,52.45,72.99
232,Player_232,24,Goalkeeper,Winger,22,5,2650,28,0,87.64,12,0,1.78,89,54,75,57.3,55.92,57.49
233,Player_233,24,Midfielder,Winger,12,2,2718,87,2,74.46,12,31,1.88,74,51,93,62.17,89.78,93.42
234,Player_234,36,Goalkeeper,Center Back,0,9,589,24,32,70.8,16,55,1.81,84,56,64,72.45,77.32,66.88
235,Player_235,22,Midfielder,Center Back,2,3,1994,45,16,70.45,6,27,1.96,96,58,81,98.3,76.95,66.01
236,Player_236,25,Forward,Central Midfield,4,1,1836,79,47,63.16,17,47,1.81,81,86,66,56.04,66.17,64.92
237,Player_237,19,Defender,Central Midfield,6,2,1526,30,40,87.35,40,54,1.74,73,54,76,85.9,60.9,94.86
238,Player_238,25,Forward,Winger,23,11,2827,27,42,93.46,48,35,1.78,53,66,86,98.37,61.87,69.63
239,Player_239,31,Goalkeeper,Winger,26,11,2911,6,42,80.86,20,22,2.05,72,52,76,80.12,78.76,81.55
240,Player_240,26,Midfielder,Central Midfield,23,9,1098,75,39,88.72,31,27,1.74,51,96,60,90.35,95.72,88.61
241,Player_241,22,Forward,Central Midfield,11,15,2246,40,31,91.68,27,46,1.76,89,81,91,79.32,88.54,64.85
242,Player_242,40,Defender,Central Midfield,6,19,2533,93,37,65.25,28,53,2.02,60,56,75,71.72,65.54,61.69
243,Player_243,40,Defender,Central Midfield,4,9,905,81,50,62.47,18,45,1.78,73,61,60,62.75,58.33,96.9
244,Player_244,37,Defender,Winger,16,15,2803,4,28,80.66,26,2,2.07,51,82,82,87.61,96.25,67
245,Player_245,34,Goalkeeper,Central Midfield,26,15,2695,73,11,84.03,48,10,1.78,57,76,93,93.77,64.07,87.03
246,Player_246,33,Midfielder,Striker,26,14,2291,7,16,79.41,0,23,1.82,55,61,69,88.09,95.75,61.36
247,Player_247,21,Defender,Fullback,10,15,1612,88,18,65.87,11,30,1.99,69,54,93,75.18,51.9,64.57
248,Player_248,28,Midfielder,Winger,21,0,951,63,27,69.91,39,23,2.02,88,52,84,96.94,89.07,67.34
249,Player_249,31,Goalkeeper,Striker,10,13,1206,38,24,68.18,27,57,1.95,89,65,79,86.91,63.73,63.43
250,Player_250,24,Defender,Center Back,13,6,1272,48,2,90.65,17,13,2.1,81,54,99,80.59,64.53,74.86
251,Player_251,37,Midfielder,Winger,24,19,2193,21,32,64.77,18,37,1.65,73,92,79,86.15,69.07,50.31
252,Player_252,20,Goalkeeper,Goalkeeper,11,5,1106,49,36,75.04,10,16,1.82,90,74,71,59.13,68.14,85.1
253,Player_253,39,Goalkeeper,Central Midfield,8,12,1435,82,50,90.47,36,33,1.7,63,87,63,89.83,59.1,86.3
254,Player_254,25,Forward,Winger,18,9,501,2,18,81.21,19,5,1.63,55,63,90,58.35,59.88,52.73
255,Player_255,35,Goalkeeper,Fullback,6,13,2292,93,41,85.58,18,27,1.69,100,57,71,54.4,74.84,57.4
256,Player_256,20,Midfielder,Striker,12,5,2473,19,46,93.94,11,3,2.06,75,79,76,71.3,73.47,96.72
257,Player_257,30,Forward,Winger,1,9,999,48,2,71,23,36,1.81,83,61,99,88.92,53.53,68.21
258,Player_258,30,Midfielder,Goalkeeper,17,16,964,51,19,78.11,15,20,1.6,90,62,88,61.96,63.66,67.4
259,Player_259,31,Defender,Central Midfield,12,1,1923,87,27,92.7,6,12,1.75,67,71,86,69.83,76.81,55.59
260,Player_260,31,Forward,Fullback,29,13,1397,21,43,88.1,13,47,2.03,97,60,83,68.18,85.36,83.67
261,Player_261,33,Defender,Winger,24,16,1904,27,28,61.04,27,26,1.93,65,77,97,59.15,89.33,78.95
262,Player_262,35,Forward,Fullback,4,2,906,74,42,72.58,44,60,2.06,59,78,90,90.45,96.18,64.91
263,Player_263,36,Goalkeeper,Center Back,27,19,1779,26,22,81.05,14,40,1.93,85,86,78,86.47,50.32,80.78
264,Player_264,31,Midfielder,Winger,21,7,2545,2,44,78.24,17,67,1.65,63,76,93,70.98,50.08,74.98
265,Player_265,33,Midfielder,Goalkeeper,17,16,1273,89,17,88.78,14,38,1.84,71,54,72,73.27,57.45,88.88
266,Player_266,24,Midfielder,Goalkeeper,21,19,1684,2,12,64.73,38,9,1.84,96,53,80,67.1,87.01,68.62
267,Player_267,31,Goalkeeper,Fullback,18,12,1757,14,29,86.71,3,17,1.95,90,89,64,68.84,56.04,89.11
268,Player_268,32,Goalkeeper,Fullback,22,5,1447,35,1,79.76,40,51,1.61,86,83,61,77.84,65.35,74.59
269,Player_269,26,Midfielder,Center Back,3,19,1645,35,33,94.22,48,14,1.85,52,75,86,82.49,70.93,68.35
270,Player_270,39,Goalkeeper,Winger,8,4,2320,32,18,89.49,39,2,2.04,80,60,91,81.99,76.08,92.15
271,Player_271,26,Midfielder,Central Midfield,0,3,2420,76,12,74.53,39,40,1.79,57,65,89,67.63,55.5,78.89
272,Player_272,31,Defender,Center Back,30,6,1823,98,44,93.39,36,24,1.88,65,70,98,55.78,60.34,76.98
273,Player_273,29,Forward,Central Midfield,1,13,1033,63,9,73.75,36,28,1.82,54,68,66,89.45,78.99,84.4
274,Player_274,33,Forward,Goalkeeper,17,7,1797,94,30,84.56,27,64,2.06,96,77,80,75.05,55.98,77.45
275,Player_275,30,Defender,Central Midfield,24,16,1866,58,13,69.56,11,69,1.64,89,95,87,93.6,81.91,71.36
276,Player_276,36,Forward,Goalkeeper,21,3,2472,15,13,64.25,31,32,1.62,72,50,97,81.73,51.12,54.35
277,Player_277,34,Midfielder,Center Back,14,6,2472,23,4,93.85,48,52,1.75,54,65,68,58.9,88,74.91
278,Player_278,31,Midfielder,Center Back,16,4,2168,82,8,90.85,15,45,1.63,53,64,79,66.88,93.52,62.5
279,Player_279,24,Forward,Striker,18,5,1781,19,41,92.24,45,64,1.61,80,58,76,54.33,75.26,79.38
280,Player_280,19,Forward,Center Back,22,2,1298,1,44,62.7,19,41,1.85,57,59,80,93.95,91.46,81.76
281,Player_281,20,Goalkeeper,Striker,13,7,2222,5,45,92,30,50,1.71,57,57,89,98.94,75.5,95.03
282,Player_282,39,Midfielder,Goalkeeper,1,6,1758,35,31,94.7,13,15,1.82,100,60,81,67.06,58.99,90.74
283,Player_283,34,Defender,Fullback,14,12,1156,11,19,67.35,36,15,1.76,86,63,76,75.34,91.88,57.32
284,Player_284,19,Forward,Striker,1,8,1495,87,35,78.26,16,33,1.98,69,57,64,84.7,81.85,63.8
285,Player_285,27,Goalkeeper,Striker,17,8,1541,51,24,66.99,12,12,1.85,69,97,73,57.56,78.64,50.35
286,Player_286,35,Goalkeeper,Goalkeeper,19,3,2924,92,6,89.61,40,32,1.89,98,95,98,68.15,93.05,82.8
287,Player_287,21,Goalkeeper,Central Midfield,13,8,1600,94,14,71.21,40,16,2.06,92,50,67,57.22,70.25,88.07
288,Player_288,35,Midfielder,Fullback,8,0,1570,75,35,72.62,6,59,1.69,80,85,63,52.45,74.05,78.21
289,Player_289,35,Forward,Center Back,15,9,2113,15,40,83.47,15,41,1.64,70,72,99,87.1,70.1,96.11
290,Player_290,19,Midfielder,Fullback,7,10,1718,57,17,66.7,17,52,1.9,56,64,87,53.37,79.13,83.8
291,Player_291,23,Goalkeeper,Fullback,23,17,549,27,18,61.57,50,68,1.83,96,74,98,68.09,69.4,72.45
292,Player_292,27,Goalkeeper,Winger,11,19,1342,2,48,69.57,36,36,2,58,67,78,63.55,80.83,60.37
293,Player_293,22,Defender,Central Midfield,0,15,2330,55,43,89.59,47,38,1.67,83,64,89,76.45,74.08,62.36
294,Player_294,34,Midfielder,Center Back,7,5,825,75,25,76.54,31,0,2.01,52,72,96,88.47,79.15,97.83
295,Player_295,23,Goalkeeper,Striker,16,10,2393,89,28,85.73,6,43,1.95,86,67,94,97.76,64.37,65.99
296,Player_296,21,Forward,Fullback,19,11,861,45,38,64.64,3,39,1.81,56,80,66,70.21,98.61,69.36
297,Player_297,32,Defender,Central Midfield,3,9,1961,64,45,66.51,27,4,1.88,50,72,78,98.31,60.89,59.46
298,Player_298,31,Goalkeeper,Striker,28,14,868,74,16,77.95,16,5,1.63,91,96,75,74.63,88.06,79.05
299,Player_299,30,Defender,Fullback,22,3,1081,86,35,75.28,22,66,2.07,97,77,79,85.43,62.8,50.39
300,Player_300,32,Forward,Winger,29,18,1362,50,7,94.1,47,15,2.07,51,92,98,84.35,75.25,51.59
301,Player_301,39,Defender,Central Midfield,20,15,651,17,47,75.5,0,9,1.65,75,90,85,96.94,61.25,77.93
302,Player_302,29,Forward,Center Back,5,8,1966,31,18,92.29,2,44,1.61,70,52,99,62.18,96.7,62.18
303,Player_303,40,Defender,Center Back,26,18,1435,78,38,88.43,33,18,2.06,90,72,75,69.43,67.63,56.56
304,Player_304,25,Forward,Central Midfield,28,13,2113,7,49,63.58,21,26,1.75,66,96,98,97.24,73.42,86.63
305,Player_305,19,Goalkeeper,Striker,2,0,979,18,2,60.97,21,63,2.05,70,54,95,86.89,70.12,66.79
306,Player_306,33,Defender,Goalkeeper,15,10,2802,67,24,82.5,26,21,1.91,80,55,84,93.31,67.84,96.46
307,Player_307,32,Goalkeeper,Striker,8,7,2386,70,4,82.82,23,1,1.68,78,85,76,70.66,88.36,97.32
308,Player_308,26,Defender,Central Midfield,6,8,1782,91,23,67.29,38,55,2.02,70,68,71,70.04,94.08,95.98
309,Player_309,20,Defender,Striker,11,13,2563,16,34,74.09,16,34,1.67,70,75,71,93.26,84.04,81.05
310,Player_310,38,Midfielder,Center Back,2,20,2984,8,16,74.49,44,50,1.67,57,68,86,88.43,72.03,86.27
311,Player_311,21,Forward,Central Midfield,21,5,2407,2,43,94.89,45,30,1.73,54,97,63,85.53,88.92,95.94
312,Player_312,37,Midfielder,Winger,25,13,2293,0,10,83.76,49,17,2.08,85,89,65,67.11,92.7,65.33
313,Player_313,20,Goalkeeper,Fullback,4,17,1342,65,33,81.82,48,62,1.7,56,57,87,77.72,82.22,64.97
314,Player_314,24,Forward,Goalkeeper,15,11,1349,22,40,88.79,29,24,1.97,55,89,94,66.95,58.02,85.45
315,Player_315,35,Goalkeeper,Winger,13,6,2004,70,31,63.52,11,65,1.69,66,51,71,73.14,81.55,73.46
316,Player_316,26,Goalkeeper,Central Midfield,1,13,1750,13,26,60.82,1,32,1.68,61,52,95,70.15,75.8,96.33
317,Player_317,18,Goalkeeper,Central Midfield,2,18,1126,3,44,69.31,38,27,1.77,61,87,82,67.42,69,59.29
318,Player_318,21,Midfielder,Central Midfield,11,16,2176,55,40,64.61,50,47,2.1,86,68,98,85.67,81.86,75.43
319,Player_319,20,Goalkeeper,Central Midfield,16,10,746,87,45,86.87,50,4,1.95,97,54,64,95.67,62.58,86.64
320,Player_320,32,Defender,Striker,22,7,1504,55,31,72.91,42,24,1.84,94,73,60,90.18,52.53,71.71
321,Player_321,28,Goalkeeper,Center Back,7,13,589,78,39,78.04,14,25,1.94,89,70,65,53.14,95.8,94.99
322,Player_322,34,Goalkeeper,Center Back,14,14,2023,91,3,70.08,46,42,1.88,89,55,88,89.58,58.54,98.51
323,Player_323,25,Goalkeeper,Fullback,6,17,2375,73,3,77.23,2,9,1.99,52,63,98,68.48,83.63,52.39
324,Player_324,37,Goalkeeper,Center Back,24,17,2095,49,30,92.24,1,29,1.91,73,58,81,53.9,52.21,59.98
325,Player_325,18,Midfielder,Fullback,12,2,1871,68,49,93.75,25,70,1.61,97,89,61,87.94,71.91,75.27
326,Player_326,32,Defender,Winger,10,18,2599,88,33,66.51,3,35,2.06,54,85,78,67.46,79.21,95.84
327,Player_327,34,Midfielder,Goalkeeper,7,8,1313,28,33,90.54,23,40,1.67,72,65,88,76.63,62.54,78.45
328,Player_328,26,Goalkeeper,Center Back,18,4,2037,91,29,71.48,24,11,1.63,71,88,76,89.93,84.05,63.31
329,Player_329,23,Forward,Center Back,26,5,1243,64,18,68.82,0,46,1.75,53,90,64,55.23,86.71,63.61
330,Player_330,30,Midfielder,Winger,15,15,2303,51,19,78.65,33,52,1.76,50,96,73,72.9,52.42,79.54
331,Player_331,20,Defender,Central Midfield,0,1,1462,4,49,64.1,43,34,1.68,95,66,95,87.86,86.82,68.39
332,Player_332,23,Midfielder,Center Back,5,8,2944,87,28,85.26,15,64,1.63,96,50,84,61.15,74.21,90.02
333,Player_333,23,Forward,Striker,9,1,1372,16,26,76.99,33,16,1.86,77,69,70,67.67,57.7,68.42
334,Player_334,40,Defender,Winger,5,1,2220,82,20,68.02,35,27,2.08,56,51,84,92.51,58.86,83.31
335,Player_335,24,Forward,Center Back,24,17,2946,30,15,90.48,31,41,1.83,98,79,67,53.06,76.03,50.23
336,Player_336,25,Defender,Center Back,28,4,950,62,15,75.53,2,10,1.78,52,89,85,93.7,86.13,80.38
337,Player_337,25,Goalkeeper,Winger,28,19,2011,45,35,85.09,2,49,1.85,94,63,89,66.48,55.57,96.9
338,Player_338,29,Goalkeeper,Goalkeeper,10,6,2930,88,22,89.27,1,8,1.98,85,96,92,51.01,59.3,97.29
339,Player_339,19,Goalkeeper,Striker,9,6,1268,0,25,70.82,50,4,1.65,66,90,96,66.39,61.23,86.86
340,Player_340,19,Midfielder,Winger,4,0,2927,12,21,74.91,22,25,1.76,75,66,78,90.12,73.09,86.58
341,Player_341,30,Forward,Center Back,3,18,2403,7,10,62.27,7,62,1.96,96,89,92,54.93,71.69,95.39
342,Player_342,31,Defender,Goalkeeper,18,14,2762,51,37,60.39,41,30,1.72,91,67,68,80.61,74.42,72.62
343,Player_343,26,Goalkeeper,Winger,17,1,1494,98,31,65.82,9,57,1.83,56,94,92,73.72,89.47,53.02
344,Player_344,32,Defender,Center Back,13,6,796,46,15,91.24,46,4,1.69,73,64,91,66.83,51.62,81.89
345,Player_345,20,Forward,Winger,2,18,1851,6,4,70.25,10,42,2.06,84,70,80,70.49,70.82,62.11
346,Player_346,35,Goalkeeper,Striker,25,10,1373,64,32,62.58,15,62,1.9,66,72,79,86.35,85.67,87.44
347,Player_347,26,Goalkeeper,Center Back,30,2,2165,92,4,66.58,45,46,1.86,56,84,85,80.31,82.06,71.14
348,Player_348,25,Forward,Goalkeeper,1,18,1665,11,43,65.74,17,66,1.64,53,91,96,93.48,64.48,81.63
349,Player_349,39,Goalkeeper,Fullback,22,13,1635,24,8,91.21,18,35,1.92,71,76,69,52.82,82.41,72.5
350,Player_350,34,Defender,Center Back,8,11,1081,72,48,94.54,37,17,2.05,67,71,69,76.8,56.55,75.18
351,Player_351,23,Forward,Central Midfield,7,5,1773,25,19,84.55,10,23,1.93,99,64,73,60.97,73.6,74.73
352,Player_352,40,Midfielder,Center Back,30,0,2095,30,46,65.71,16,64,1.95,50,76,75,84.02,93.32,52.77
353,Player_353,24,Midfielder,Center Back,25,20,1535,12,9,93.99,41,28,2.05,92,75,89,98.55,57.45,88.81
354,Player_354,19,Midfielder,Center Back,8,17,1683,85,32,87.59,49,26,1.79,63,98,99,59.15,62.9,90.45
355,Player_355,40,Defender,Goalkeeper,5,1,2715,9,11,77.19,38,14,2.08,95,99,90,50.14,64.51,61.82
356,Player_356,27,Goalkeeper,Center Back,7,12,1853,11,49,72.18,4,0,1.85,74,96,71,69.29,54.2,94.61
357,Player_357,38,Forward,Central Midfield,9,11,2728,80,34,70.29,20,10,1.66,80,83,70,98.44,91.63,55.71
358,Player_358,33,Defender,Striker,28,17,970,27,37,75.16,2,68,1.85,87,77,69,65.29,91.59,94.29
359,Player_359,29,Defender,Goalkeeper,22,10,2780,97,41,70.12,40,51,1.95,73,81,78,90.53,69.57,79.37
360,Player_360,19,Goalkeeper,Goalkeeper,9,13,896,70,3,78.17,43,37,2,52,83,80,59.56,95.2,95.76
361,Player_361,21,Defender,Fullback,3,3,2080,33,35,78.76,37,44,1.96,85,77,84,55.54,61.7,87.34
362,Player_362,35,Midfielder,Central Midfield,28,14,1035,17,6,72.33,49,17,2.06,90,58,65,50.79,78.19,71.03
363,Player_363,36,Midfielder,Center Back,10,1,1889,15,45,93.37,9,17,2.09,54,58,94,55.35,95.1,78.61
364,Player_364,40,Forward,Goalkeeper,8,3,2624,6,46,64.61,31,2,2.06,98,95,99,76.64,92.83,74.33
365,Player_365,30,Midfielder,Winger,20,13,733,13,4,81.21,24,65,1.61,56,78,65,70.37,54.46,83.39
366,Player_366,34,Goalkeeper,Winger,26,14,1483,55,34,93.89,20,12,2.03,83,93,74,64.58,89.34,57.53
367,Player_367,39,Midfielder,Striker,16,20,2675,87,47,88,50,60,1.78,86,58,88,90.82,71.53,51.89
368,Player_368,26,Goalkeeper,Center Back,29,11,502,67,44,69.39,19,30,1.73,86,52,96,90.5,51.23,71.91
369,Player_369,23,Midfielder,Striker,17,12,1065,10,20,88.69,19,56,2,99,73,93,54.77,92.29,81.7
370,Player_370,39,Goalkeeper,Central Midfield,11,8,2649,39,16,70.94,14,51,2.03,67,69,62,65.64,71.28,79.49
371,Player_371,19,Forward,Fullback,14,12,2669,54,23,88.32,22,43,1.75,71,59,62,79.11,84.4,94.58
372,Player_372,26,Forward,Fullback,12,19,2886,12,13,71.96,26,53,1.66,72,95,66,95.21,63.25,63.89
373,Player_373,26,Midfielder,Center Back,14,9,1041,29,49,66.85,32,26,1.77,78,66,83,77.45,88.24,83.73
374,Player_374,34,Defender,Goalkeeper,18,1,2860,20,22,78.28,6,31,1.75,75,58,61,98.33,81.96,82.64
375,Player_375,30,Forward,Center Back,24,6,3000,82,50,73.71,38,6,1.87,60,70,84,88.5,80.13,59.57
376,Player_376,31,Goalkeeper,Winger,1,17,2239,8,45,93.18,6,1,1.94,76,61,91,61.78,83.74,62.83
377,Player_377,24,Midfielder,Central Midfield,25,7,626,62,22,63.8,40,69,1.66,60,79,65,56.03,54.55,72.21
378,Player_378,24,Defender,Center Back,2,11,1223,57,34,83.6,49,11,1.75,59,65,89,86.52,97,63.08
379,Player_379,38,Forward,Center Back,14,11,2315,23,10,91.36,14,62,1.81,68,72,82,58.02,85.61,75.25
380,Player_380,28,Forward,Center Back,2,9,1105,8,26,85.76,39,69,2.09,92,87,84,61.91,94.86,87.82
381,Player_381,30,Goalkeeper,Fullback,19,17,1811,5,23,83.58,29,61,1.89,73,53,91,62.16,56.55,82.33
382,Player_382,24,Goalkeeper,Winger,12,6,2038,23,4,76.91,23,52,1.75,86,81,93,62.28,88.14,58.35
383,Player_383,18,Defender,Striker,1,11,2805,59,21,67.53,18,65,1.79,66,88,74,72.92,92.36,95.99
384,Player_384,26,Goalkeeper,Central Midfield,24,1,2972,65,8,85.97,9,39,2,86,92,85,83.48,86.27,93.66
385,Player_385,23,Midfielder,Center Back,10,17,2560,87,46,93.56,41,58,1.97,57,73,68,91,90.83,91.28
386,Player_386,32,Midfielder,Fullback,4,3,2149,38,22,81.67,27,35,1.63,75,95,99,70.05,59.99,94.53
387,Player_387,33,Goalkeeper,Center Back,7,4,732,0,29,82.19,23,46,1.95,81,57,63,93.33,77.08,97.87
388,Player_388,29,Forward,Center Back,7,11,1859,64,22,84.81,21,27,1.68,60,54,80,50.45,88.73,71.38
389,Player_389,32,Goalkeeper,Goalkeeper,8,8,2062,98,46,71.5,45,0,1.97,98,64,80,63.92,79.55,72.29
390,Player_390,19,Defender,Central Midfield,29,20,2440,56,42,72.49,5,61,1.77,55,66,75,54.69,53.09,71.89
391,Player_391,35,Goalkeeper,Center Back,6,11,1038,27,27,85.73,27,43,2.02,82,78,92,61.7,77.31,53.98
392,Player_392,27,Defender,Striker,3,3,515,76,3,70.28,9,56,1.86,59,64,66,89.66,85.24,53.94
393,Player_393,30,Defender,Striker,7,10,1886,90,41,71.56,36,18,1.66,100,66,95,65.27,57.85,54.74
394,Player_394,32,Forward,Fullback,7,18,1194,10,14,88.38,19,12,1.79,77,76,78,74.45,91.81,53.5
395,Player_395,40,Midfielder,Central Midfield,28,17,1525,13,11,73.38,0,4,1.65,74,86,86,67.52,79.66,92.26
396,Player_396,26,Midfielder,Center Back,29,16,1094,5,2,93.48,37,10,2.06,57,79,78,96.57,52.22,73.87
397,Player_397,35,Midfielder,Center Back,6,16,1003,45,27,64.54,9,35,1.96,55,75,78,59.21,80.78,90.7
398,Player_398,30,Forward,Goalkeeper,8,3,531,30,17,69.81,1,8,1.67,50,72,74,78.8,66.96,57.88
399,Player_399,29,Forward,Winger,14,18,982,30,12,81.37,44,53,1.94,59,88,76,96.66,89.52,51.08
400,Player_400,25,Forward,Fullback,0,0,1334,90,30,91.17,27,45,1.8,96,71,86,86.55,84.68,71.28
401,Player_401,34,Goalkeeper,Striker,22,1,2553,36,39,83.07,12,22,2.05,55,69,83,95.43,84.98,53.14
402,Player_402,35,Forward,Striker,16,1,1613,40,43,92.41,2,52,1.91,70,58,80,87,75.21,76.61
403,Player_403,39,Defender,Winger,19,10,941,88,33,84.98,49,11,1.67,73,53,69,90.66,93.72,77.09
404,Player_404,18,Defender,Goalkeeper,19,18,2177,22,13,82.6,17,57,1.89,60,82,79,87.63,70.08,75.37
405,Player_405,27,Defender,Central Midfield,22,17,1315,4,28,70.97,27,70,1.7,60,68,76,58.19,55.14,70.07
406,Player_406,30,Midfielder,Winger,25,17,539,91,23,77.47,46,32,1.8,89,52,95,51.24,62.7,51.6
407,Player_407,29,Defender,Center Back,14,5,794,71,10,80.28,39,6,1.87,97,86,83,71.73,57.76,55.22
408,Player_408,36,Defender,Central Midfield,27,3,2026,6,18,82.42,6,67,1.96,98,89,82,86.12,69.64,76.18
409,Player_409,24,Goalkeeper,Striker,11,5,1280,64,1,78.43,6,53,1.7,55,88,67,59.94,58.33,79.24
410,Player_410,24,Midfielder,Goalkeeper,5,0,2302,69,8,94.74,45,38,1.88,96,73,82,51.68,60.04,76.96
411,Player_411,21,Goalkeeper,Goalkeeper,5,13,2081,48,20,80.97,13,51,2.07,61,81,81,75.08,97.04,62.39
412,Player_412,26,Midfielder,Winger,17,1,2577,26,48,67.72,0,67,1.75,100,83,75,74.36,64.05,73.95
413,Player_413,39,Goalkeeper,Striker,1,6,2855,3,25,66.33,27,20,2.1,58,98,77,81.95,97.41,51.39
414,Player_414,32,Defender,Striker,1,2,1669,48,10,60.05,31,51,1.85,77,74,94,79.01,98.2,59.92
415,Player_415,26,Forward,Winger,4,2,1020,25,37,72.48,22,16,1.93,54,54,66,73.89,70.42,98.38
416,Player_416,38,Defender,Winger,18,7,2787,40,46,64.36,20,43,1.92,97,73,81,82.43,94.1,64.53
417,Player_417,33,Midfielder,Center Back,14,16,2664,16,22,91.87,31,42,2.01,80,83,90,53.95,65.32,56.4
418,Player_418,26,Goalkeeper,Winger,23,0,2564,44,26,66.83,7,35,2.08,78,90,78,82.04,52.83,75.66
419,Player_419,23,Midfielder,Center Back,15,4,2120,20,6,88.78,46,53,1.77,83,99,89,76.52,61.96,59.13
420,Player_420,29,Goalkeeper,Fullback,5,4,2673,38,22,70.51,11,14,1.67,90,58,99,88.06,63.07,75.22
421,Player_421,19,Goalkeeper,Goalkeeper,17,2,2231,21,23,80.91,10,27,1.64,93,79,90,97.59,79.3,56.66
422,Player_422,39,Forward,Goalkeeper,0,19,1367,80,7,93.69,33,45,1.82,59,59,86,83.55,53.98,56.46
423,Player_423,40,Goalkeeper,Goalkeeper,6,2,767,45,10,88.38,10,59,1.98,100,91,98,54.36,84.26,52.45
424,Player_424,31,Defender,Center Back,24,5,2130,71,28,73.76,9,38,1.79,85,59,98,50.75,58.65,73.68
425,Player_425,18,Midfielder,Striker,4,17,676,87,43,87.94,5,44,1.61,55,87,79,69.4,55.37,65.75
426,Player_426,23,Defender,Goalkeeper,19,7,1412,77,48,68.21,9,9,1.85,66,96,75,85.24,60.15,77.05
427,Player_427,36,Midfielder,Winger,5,17,1321,95,22,67.51,18,50,1.93,95,57,81,69.72,73.71,56.69
428,Player_428,27,Goalkeeper,Goalkeeper,25,0,1728,67,36,85.87,29,3,1.72,75,69,79,85.68,84.53,50.62
429,Player_429,37,Goalkeeper,Winger,4,4,1271,56,20,82.88,8,11,1.65,58,60,91,82.14,76.34,62.24
430,Player_430,31,Goalkeeper,Striker,9,5,2954,43,17,78.6,2,43,1.94,75,65,89,89.55,62.11,73.18
431,Player_431,40,Forward,Center Back,29,15,1611,53,32,65.68,3,52,1.68,99,90,78,88.33,57.76,85.49
432,Player_432,39,Midfielder,Fullback,18,16,771,16,30,76.19,36,55,2.07,81,68,65,59.71,84.28,70.42
433,Player_433,25,Forward,Center Back,20,8,2271,62,28,83.63,36,48,1.78,54,63,73,92.28,57.05,65.11
434,Player_434,20,Midfielder,Striker,22,5,2095,60,34,71.32,44,41,2.01,74,59,89,90.97,57.89,87.04
435,Player_435,27,Defender,Central Midfield,8,5,935,4,34,73.61,36,42,1.8,61,85,91,90.46,65.17,98.81
436,Player_436,18,Defender,Winger,0,13,1849,90,26,72.29,21,20,1.86,94,69,95,53.8,61.68,71.61
437,Player_437,19,Defender,Fullback,22,8,539,53,16,71.58,27,14,2.07,94,63,87,70.85,88.64,98.68
438,Player_438,20,Midfielder,Central Midfield,16,14,1796,93,26,63.37,48,27,1.74,100,62,88,85.95,91.9,58.65
439,Player_439,23,Midfielder,Central Midfield,25,8,1322,32,11,91.15,42,12,1.68,93,86,99,88.82,80.57,66.66
440,Player_440,29,Forward,Striker,28,4,1937,52,42,61.17,38,26,1.7,69,79,68,83.57,66.57,87.05
441,Player_441,35,Goalkeeper,Striker,1,19,2368,17,19,65.3,3,46,2.02,89,98,87,89.46,92.29,83.76
442,Player_442,35,Forward,Winger,2,3,984,88,41,81.58,21,41,1.7,96,83,89,97.15,77.95,54.37
443,Player_443,28,Forward,Central Midfield,5,0,674,83,13,77,48,43,2.08,99,67,78,56.15,73.48,96.23
444,Player_444,20,Midfielder,Goalkeeper,18,7,2974,70,43,76.39,26,56,1.6,60,73,86,71.62,70.23,85.14
445,Player_445,20,Defender,Goalkeeper,13,17,1865,19,24,63.99,16,68,1.92,57,90,70,79.9,92.56,83.07
446,Player_446,29,Midfielder,Striker,20,7,667,94,11,66.88,45,20,1.98,85,58,89,84.51,74.78,90.78
447,Player_447,31,Goalkeeper,Center Back,28,6,1991,89,38,81.76,3,35,1.84,51,61,79,59.41,95.94,76.71
448,Player_448,30,Goalkeeper,Central Midfield,24,11,1150,58,39,69.31,43,64,1.61,72,95,85,95.93,69.11,87.92
449,Player_449,37,Midfielder,Center Back,21,13,1682,76,47,69.44,39,50,1.87,100,91,86,85.07,80.97,70.18
450,Player_450,20,Forward,Central Midfield,29,10,2957,60,37,84.27,28,33,2.05,87,83,66,78.89,63.48,66.28
451,Player_451,31,Midfielder,Striker,26,9,1083,92,13,82.96,9,62,1.84,50,67,96,57.36,56.98,59.34
452,Player_452,32,Forward,Fullback,25,19,2605,33,16,74.46,23,11,1.63,56,59,61,77.22,94.74,50.02
453,Player_453,38,Defender,Central Midfield,19,12,967,27,6,64,6,8,1.73,96,91,65,70.92,79.69,68.53
454,Player_454,26,Defender,Central Midfield,7,11,500,20,7,69.1,0,31,1.93,95,92,79,54.33,71.01,88.16
